Site	Morph	Individual	Flower	Avorted	Ovule	Seed	Total
24	Female	8	4	NA	NA	NA	NA
24	Female	8	5	NA	NA	NA	NA
24	Female	8	6	NA	NA	NA	NA
24	Female	9	4	NA	NA	NA	NA
24	Female	9	5	NA	NA	NA	NA
24	Female	9	6	NA	NA	NA	NA
24	Female	10	4	NA	NA	NA	NA
24	Female	10	5	NA	NA	NA	NA
24	Female	10	6	NA	NA	NA	NA
24	Hermaphrodite	1	3	NA	NA	NA	NA
24	Hermaphrodite	1	4	NA	NA	NA	NA
24	Hermaphrodite	1	5	NA	NA	NA	NA
24	Hermaphrodite	1	6	NA	NA	NA	NA
24	Hermaphrodite	2	3	NA	NA	NA	NA
24	Hermaphrodite	2	4	NA	NA	NA	NA
24	Hermaphrodite	2	5	NA	NA	NA	NA
24	Hermaphrodite	2	6	NA	NA	NA	NA
24	Hermaphrodite	3	3	NA	NA	NA	NA
24	Hermaphrodite	3	4	NA	NA	NA	NA
24	Hermaphrodite	3	5	NA	NA	NA	NA
24	Hermaphrodite	3	6	NA	NA	NA	NA
24	Hermaphrodite	4	3	NA	NA	NA	NA
24	Hermaphrodite	4	4	NA	NA	NA	NA
24	Hermaphrodite	4	5	NA	NA	NA	NA
24	Hermaphrodite	4	6	NA	NA	NA	NA
24	Hermaphrodite	5	4	NA	NA	NA	NA
24	Hermaphrodite	5	5	NA	NA	NA	NA
24	Hermaphrodite	5	6	NA	NA	NA	NA
24	Hermaphrodite	6	2	NA	NA	NA	NA
24	Hermaphrodite	6	3	NA	NA	NA	NA
24	Hermaphrodite	6	4	NA	NA	NA	NA
24	Hermaphrodite	6	5	NA	NA	NA	NA
24	Hermaphrodite	6	6	NA	NA	NA	NA
24	Hermaphrodite	7	2	NA	NA	NA	NA
24	Hermaphrodite	7	3	NA	NA	NA	NA
24	Hermaphrodite	7	4	NA	NA	NA	NA
24	Hermaphrodite	7	5	NA	NA	NA	NA
24	Hermaphrodite	7	6	NA	NA	NA	NA
24	Hermaphrodite	8	2	NA	NA	NA	NA
24	Hermaphrodite	8	3	NA	NA	NA	NA
24	Hermaphrodite	8	4	NA	NA	NA	NA
24	Hermaphrodite	8	5	NA	NA	NA	NA
24	Hermaphrodite	8	6	NA	NA	NA	NA
24	Hermaphrodite	9	1	NA	NA	NA	NA
24	Hermaphrodite	9	2	NA	NA	NA	NA
24	Hermaphrodite	9	3	NA	NA	NA	NA
24	Hermaphrodite	9	4	NA	NA	NA	NA
24	Hermaphrodite	9	5	NA	NA	NA	NA
24	Hermaphrodite	9	6	NA	NA	NA	NA
24	Hermaphrodite	10	2	NA	NA	NA	NA
24	Hermaphrodite	10	3	NA	NA	NA	NA
24	Hermaphrodite	10	4	NA	NA	NA	NA
24	Hermaphrodite	10	5	NA	NA	NA	NA
24	Hermaphrodite	10	6	NA	NA	NA	NA
25	Female	4	5	NA	NA	NA	NA
25	Female	4	6	NA	NA	NA	NA
25	Female	6	6	NA	NA	NA	NA
25	Female	7	6	NA	NA	NA	NA
25	Female	8	6	NA	NA	NA	NA
25	Female	10	5	NA	NA	NA	NA
25	Female	10	6	NA	NA	NA	NA
25	Hermaphrodite	1	4	NA	NA	NA	NA
25	Hermaphrodite	1	5	NA	NA	NA	NA
25	Hermaphrodite	1	6	NA	NA	NA	NA
25	Hermaphrodite	2	4	NA	NA	NA	NA
25	Hermaphrodite	2	5	NA	NA	NA	NA
25	Hermaphrodite	2	6	NA	NA	NA	NA
25	Hermaphrodite	3	3	NA	NA	NA	NA
25	Hermaphrodite	3	4	NA	NA	NA	NA
25	Hermaphrodite	3	5	NA	NA	NA	NA
25	Hermaphrodite	3	6	NA	NA	NA	NA
25	Hermaphrodite	4	1	NA	NA	NA	NA
25	Hermaphrodite	4	2	NA	NA	NA	NA
25	Hermaphrodite	4	3	NA	NA	NA	NA
25	Hermaphrodite	4	4	NA	NA	NA	NA
25	Hermaphrodite	4	5	NA	NA	NA	NA
25	Hermaphrodite	4	6	NA	NA	NA	NA
25	Hermaphrodite	5	1	NA	NA	NA	NA
25	Hermaphrodite	5	2	NA	NA	NA	NA
25	Hermaphrodite	5	3	NA	NA	NA	NA
25	Hermaphrodite	5	4	NA	NA	NA	NA
25	Hermaphrodite	5	5	NA	NA	NA	NA
25	Hermaphrodite	5	6	NA	NA	NA	NA
25	Hermaphrodite	6	1	NA	NA	NA	NA
25	Hermaphrodite	6	2	NA	NA	NA	NA
25	Hermaphrodite	6	3	NA	NA	NA	NA
25	Hermaphrodite	6	4	NA	NA	NA	NA
25	Hermaphrodite	6	5	NA	NA	NA	NA
25	Hermaphrodite	6	6	NA	NA	NA	NA
25	Hermaphrodite	7	1	NA	NA	NA	NA
25	Hermaphrodite	7	2	NA	NA	NA	NA
25	Hermaphrodite	7	3	NA	NA	NA	NA
25	Hermaphrodite	7	4	NA	NA	NA	NA
25	Hermaphrodite	7	5	NA	NA	NA	NA
25	Hermaphrodite	7	6	NA	NA	NA	NA
25	Hermaphrodite	8	1	NA	NA	NA	NA
25	Hermaphrodite	8	2	NA	NA	NA	NA
25	Hermaphrodite	8	3	NA	NA	NA	NA
25	Hermaphrodite	8	4	NA	NA	NA	NA
25	Hermaphrodite	8	5	NA	NA	NA	NA
25	Hermaphrodite	8	6	NA	NA	NA	NA
25	Hermaphrodite	9	1	NA	NA	NA	NA
25	Hermaphrodite	9	2	NA	NA	NA	NA
25	Hermaphrodite	9	3	NA	NA	NA	NA
25	Hermaphrodite	9	4	NA	NA	NA	NA
25	Hermaphrodite	9	5	NA	NA	NA	NA
25	Hermaphrodite	9	6	NA	NA	NA	NA
25	Hermaphrodite	10	1	NA	NA	NA	NA
25	Hermaphrodite	10	2	NA	NA	NA	NA
25	Hermaphrodite	10	3	NA	NA	NA	NA
25	Hermaphrodite	10	4	NA	NA	NA	NA
25	Hermaphrodite	10	5	NA	NA	NA	NA
25	Hermaphrodite	10	6	NA	NA	NA	NA
26	Female	2	3	NA	NA	NA	NA
26	Female	2	4	NA	NA	NA	NA
26	Female	2	5	NA	NA	NA	NA
26	Female	2	6	NA	NA	NA	NA
26	Female	3	4	NA	NA	NA	NA
26	Female	3	5	NA	NA	NA	NA
26	Female	3	6	NA	NA	NA	NA
26	Female	4	4	NA	NA	NA	NA
26	Female	4	5	NA	NA	NA	NA
26	Female	4	6	NA	NA	NA	NA
26	Female	6	2	NA	NA	NA	NA
26	Female	6	3	NA	NA	NA	NA
26	Female	6	4	NA	NA	NA	NA
26	Female	6	5	NA	NA	NA	NA
26	Female	6	6	NA	NA	NA	NA
26	Female	7	6	NA	NA	NA	NA
26	Female	8	5	NA	NA	NA	NA
26	Female	8	6	NA	NA	NA	NA
26	Female	9	3	NA	NA	NA	NA
26	Female	9	4	NA	NA	NA	NA
26	Female	9	5	NA	NA	NA	NA
26	Female	9	6	NA	NA	NA	NA
26	Female	10	5	NA	NA	NA	NA
26	Female	10	6	NA	NA	NA	NA
26	Hermaphrodite	1	3	NA	NA	NA	NA
26	Hermaphrodite	1	4	NA	NA	NA	NA
26	Hermaphrodite	1	5	NA	NA	NA	NA
26	Hermaphrodite	1	6	NA	NA	NA	NA
26	Hermaphrodite	2	2	NA	NA	NA	NA
26	Hermaphrodite	2	3	NA	NA	NA	NA
26	Hermaphrodite	2	4	NA	NA	NA	NA
26	Hermaphrodite	2	5	NA	NA	NA	NA
26	Hermaphrodite	2	6	NA	NA	NA	NA
26	Hermaphrodite	3	5	NA	NA	NA	NA
26	Hermaphrodite	3	6	NA	NA	NA	NA
26	Hermaphrodite	6	5	NA	NA	NA	NA
26	Hermaphrodite	6	6	NA	NA	NA	NA
26	Hermaphrodite	7	6	NA	NA	NA	NA
26	Hermaphrodite	8	5	NA	NA	NA	NA
26	Hermaphrodite	8	6	NA	NA	NA	NA
26	Hermaphrodite	9	5	NA	NA	NA	NA
26	Hermaphrodite	9	6	NA	NA	NA	NA
27	Female	1	4	NA	NA	NA	NA
27	Female	1	5	NA	NA	NA	NA
27	Female	1	6	NA	NA	NA	NA
27	Female	2	4	NA	NA	NA	NA
27	Female	2	5	NA	NA	NA	NA
27	Female	2	6	NA	NA	NA	NA
27	Female	3	4	NA	NA	NA	NA
27	Female	3	5	NA	NA	NA	NA
27	Female	3	6	NA	NA	NA	NA
27	Female	4	2	NA	NA	NA	NA
27	Female	4	3	NA	NA	NA	NA
27	Female	4	4	NA	NA	NA	NA
27	Female	4	5	NA	NA	NA	NA
27	Female	4	6	NA	NA	NA	NA
27	Female	5	6	NA	NA	NA	NA
27	Female	6	4	NA	NA	NA	NA
27	Female	6	5	NA	NA	NA	NA
27	Female	6	6	NA	NA	NA	NA
27	Female	7	4	NA	NA	NA	NA
27	Female	7	5	NA	NA	NA	NA
27	Female	7	6	NA	NA	NA	NA
27	Female	8	3	NA	NA	NA	NA
27	Female	8	4	NA	NA	NA	NA
27	Female	8	5	NA	NA	NA	NA
27	Female	8	6	NA	NA	NA	NA
27	Female	9	5	NA	NA	NA	NA
27	Female	9	6	NA	NA	NA	NA
27	Female	10	6	NA	NA	NA	NA
27	Hermaphrodite	1	5	NA	NA	NA	NA
27	Hermaphrodite	1	6	NA	NA	NA	NA
27	Hermaphrodite	2	5	NA	NA	NA	NA
27	Hermaphrodite	2	6	NA	NA	NA	NA
27	Hermaphrodite	3	4	NA	NA	NA	NA
27	Hermaphrodite	3	5	NA	NA	NA	NA
27	Hermaphrodite	3	6	NA	NA	NA	NA
27	Hermaphrodite	4	1	NA	NA	NA	NA
27	Hermaphrodite	4	2	NA	NA	NA	NA
27	Hermaphrodite	4	3	NA	NA	NA	NA
27	Hermaphrodite	4	4	NA	NA	NA	NA
27	Hermaphrodite	4	5	NA	NA	NA	NA
27	Hermaphrodite	4	6	NA	NA	NA	NA
27	Hermaphrodite	5	1	NA	NA	NA	NA
27	Hermaphrodite	5	2	NA	NA	NA	NA
27	Hermaphrodite	5	3	NA	NA	NA	NA
27	Hermaphrodite	5	4	NA	NA	NA	NA
27	Hermaphrodite	5	5	NA	NA	NA	NA
27	Hermaphrodite	5	6	NA	NA	NA	NA
27	Hermaphrodite	6	4	NA	NA	NA	NA
27	Hermaphrodite	6	6	NA	NA	NA	NA
27	Hermaphrodite	7	5	NA	NA	NA	NA
27	Hermaphrodite	7	6	NA	NA	NA	NA
27	Hermaphrodite	8	3	NA	NA	NA	NA
27	Hermaphrodite	8	4	NA	NA	NA	NA
27	Hermaphrodite	8	5	NA	NA	NA	NA
27	Hermaphrodite	8	6	NA	NA	NA	NA
27	Hermaphrodite	9	3	NA	NA	NA	NA
27	Hermaphrodite	9	4	NA	NA	NA	NA
27	Hermaphrodite	9	5	NA	NA	NA	NA
27	Hermaphrodite	9	6	NA	NA	NA	NA
27	Hermaphrodite	10	6	NA	NA	NA	NA
28	Female	1	6	NA	NA	NA	NA
28	Female	2	5	NA	NA	NA	NA
28	Female	2	6	NA	NA	NA	NA
28	Female	3	5	NA	NA	NA	NA
28	Female	3	6	NA	NA	NA	NA
28	Female	4	5	NA	NA	NA	NA
28	Female	4	6	NA	NA	NA	NA
28	Female	5	4	NA	NA	NA	NA
28	Female	5	5	NA	NA	NA	NA
28	Female	5	6	NA	NA	NA	NA
28	Female	6	4	NA	NA	NA	NA
28	Female	6	5	NA	NA	NA	NA
28	Female	6	6	NA	NA	NA	NA
28	Female	7	6	NA	NA	NA	NA
28	Female	9	4	NA	NA	NA	NA
28	Female	9	5	NA	NA	NA	NA
28	Female	9	6	NA	NA	NA	NA
28	Female	10	3	NA	NA	NA	NA
28	Female	10	4	NA	NA	NA	NA
28	Female	10	5	NA	NA	NA	NA
28	Female	10	6	NA	NA	NA	NA
28	Hermaphrodite	1	3	NA	NA	NA	NA
28	Hermaphrodite	1	4	NA	NA	NA	NA
28	Hermaphrodite	1	5	NA	NA	NA	NA
28	Hermaphrodite	1	6	NA	NA	NA	NA
28	Hermaphrodite	2	6	NA	NA	NA	NA
28	Hermaphrodite	3	5	NA	NA	NA	NA
28	Hermaphrodite	3	6	NA	NA	NA	NA
28	Hermaphrodite	4	5	NA	NA	NA	NA
28	Hermaphrodite	4	6	NA	NA	NA	NA
28	Hermaphrodite	5	6	NA	NA	NA	NA
28	Hermaphrodite	6	3	NA	NA	NA	NA
28	Hermaphrodite	6	4	NA	NA	NA	NA
28	Hermaphrodite	6	5	NA	NA	NA	NA
28	Hermaphrodite	6	6	NA	NA	NA	NA
28	Hermaphrodite	7	2	NA	NA	NA	NA
28	Hermaphrodite	7	5	NA	NA	NA	NA
28	Hermaphrodite	7	6	NA	NA	NA	NA
28	Hermaphrodite	8	5	NA	NA	NA	NA
28	Hermaphrodite	8	6	NA	NA	NA	NA
28	Hermaphrodite	9	5	NA	NA	NA	NA
28	Hermaphrodite	9	6	NA	NA	NA	NA
28	Hermaphrodite	10	5	NA	NA	NA	NA
28	Hermaphrodite	10	6	NA	NA	NA	NA
29	Female	1	1	NA	NA	NA	NA
29	Female	1	3	NA	NA	NA	NA
29	Female	1	4	NA	NA	NA	NA
29	Female	1	5	NA	NA	NA	NA
29	Female	1	6	NA	NA	NA	NA
29	Female	2	2	NA	NA	NA	NA
29	Female	2	4	NA	NA	NA	NA
29	Female	4	6	NA	NA	NA	NA
29	Female	7	1	NA	NA	NA	NA
29	Female	7	6	NA	NA	NA	NA
29	Female	8	1	NA	NA	NA	NA
29	Female	8	3	NA	NA	NA	NA
29	Female	9	1	NA	NA	NA	NA
29	Female	9	4	NA	NA	NA	NA
29	Female	9	5	NA	NA	NA	NA
29	Female	9	6	NA	NA	NA	NA
29	Hermaphrodite	1	3	NA	NA	NA	NA
29	Hermaphrodite	1	6	NA	NA	NA	NA
29	Hermaphrodite	2	5	NA	NA	NA	NA
29	Hermaphrodite	3	4	NA	NA	NA	NA
29	Hermaphrodite	3	6	NA	NA	NA	NA
29	Hermaphrodite	6	1	NA	NA	NA	NA
29	Hermaphrodite	6	6	NA	NA	NA	NA
29	Hermaphrodite	7	1	NA	NA	NA	NA
29	Hermaphrodite	7	2	NA	NA	NA	NA
29	Hermaphrodite	7	5	NA	NA	NA	NA
29	Hermaphrodite	7	6	NA	NA	NA	NA
29	Hermaphrodite	9	6	NA	NA	NA	NA
29	Hermaphrodite	10	3	NA	NA	NA	NA
30	Female	1	5	NA	NA	NA	NA
30	Female	1	6	NA	NA	NA	NA
30	Female	2	6	NA	NA	NA	NA
30	Female	3	4	NA	NA	NA	NA
30	Female	3	5	NA	NA	NA	NA
30	Female	3	6	NA	NA	NA	NA
30	Female	4	5	NA	NA	NA	NA
30	Female	4	6	NA	NA	NA	NA
30	Female	5	6	NA	NA	NA	NA
30	Female	6	5	NA	NA	NA	NA
30	Female	7	5	NA	NA	NA	NA
30	Female	7	6	NA	NA	NA	NA
30	Female	8	6	NA	NA	NA	NA
30	Female	9	5	NA	NA	NA	NA
30	Female	9	6	NA	NA	NA	NA
30	Female	10	5	NA	NA	NA	NA
30	Female	10	6	NA	NA	NA	NA
30	Hermaphrodite	2	1	NA	NA	NA	NA
30	Hermaphrodite	2	2	NA	NA	NA	NA
30	Hermaphrodite	2	5	NA	NA	NA	NA
30	Hermaphrodite	2	6	NA	NA	NA	NA
30	Hermaphrodite	4	3	NA	NA	NA	NA
30	Hermaphrodite	6	3	NA	NA	NA	NA
30	Hermaphrodite	6	4	NA	NA	NA	NA
30	Hermaphrodite	6	6	NA	NA	NA	NA
30	Hermaphrodite	7	6	NA	NA	NA	NA
30	Hermaphrodite	8	4	NA	NA	NA	NA
30	Hermaphrodite	8	5	NA	NA	NA	NA
30	Hermaphrodite	8	6	NA	NA	NA	NA
30	Hermaphrodite	9	2	NA	NA	NA	NA
30	Hermaphrodite	9	6	NA	NA	NA	NA
30	Hermaphrodite	10	6	NA	NA	NA	NA
31	Female	1	6	NA	NA	NA	NA
31	Female	2	6	NA	NA	NA	NA
31	Female	3	5	NA	NA	NA	NA
31	Female	3	6	NA	NA	NA	NA
31	Female	6	5	NA	NA	NA	NA
31	Female	6	6	NA	NA	NA	NA
31	Female	7	3	NA	NA	NA	NA
31	Female	7	4	NA	NA	NA	NA
31	Female	7	5	NA	NA	NA	NA
31	Female	7	6	NA	NA	NA	NA
31	Female	8	4	NA	NA	NA	NA
31	Female	8	5	NA	NA	NA	NA
31	Female	8	6	NA	NA	NA	NA
31	Female	9	6	NA	NA	NA	NA
31	Female	10	3	NA	NA	NA	NA
31	Female	10	4	NA	NA	NA	NA
31	Female	10	5	NA	NA	NA	NA
31	Female	10	6	NA	NA	NA	NA
31	Hermaphrodite	1	2	NA	NA	NA	NA
31	Hermaphrodite	1	3	NA	NA	NA	NA
31	Hermaphrodite	1	4	NA	NA	NA	NA
31	Hermaphrodite	1	5	NA	NA	NA	NA
31	Hermaphrodite	1	6	NA	NA	NA	NA
31	Hermaphrodite	2	6	NA	NA	NA	NA
31	Hermaphrodite	3	5	NA	NA	NA	NA
31	Hermaphrodite	3	6	NA	NA	NA	NA
31	Hermaphrodite	4	4	NA	NA	NA	NA
31	Hermaphrodite	4	5	NA	NA	NA	NA
31	Hermaphrodite	4	6	NA	NA	NA	NA
31	Hermaphrodite	5	4	NA	NA	NA	NA
31	Hermaphrodite	5	5	NA	NA	NA	NA
31	Hermaphrodite	5	6	NA	NA	NA	NA
31	Hermaphrodite	7	4	NA	NA	NA	NA
31	Hermaphrodite	7	5	NA	NA	NA	NA
31	Hermaphrodite	7	6	NA	NA	NA	NA
31	Hermaphrodite	8	6	NA	NA	NA	NA
31	Hermaphrodite	10	6	NA	NA	NA	NA
32	Female	1	6	NA	NA	NA	NA
32	Female	2	5	NA	NA	NA	NA
32	Female	2	6	NA	NA	NA	NA
32	Female	3	6	NA	NA	NA	NA
32	Female	6	5	NA	NA	NA	NA
32	Female	6	6	NA	NA	NA	NA
32	Female	7	6	NA	NA	NA	NA
32	Female	8	6	NA	NA	NA	NA
32	Female	9	6	NA	NA	NA	NA
32	Hermaphrodite	3	6	NA	NA	NA	NA
32	Hermaphrodite	4	6	NA	NA	NA	NA
32	Hermaphrodite	5	4	NA	NA	NA	NA
32	Hermaphrodite	5	5	NA	NA	NA	NA
32	Hermaphrodite	5	6	NA	NA	NA	NA
32	Hermaphrodite	6	5	NA	NA	NA	NA
32	Hermaphrodite	6	6	NA	NA	NA	NA
32	Hermaphrodite	7	6	NA	NA	NA	NA
32	Hermaphrodite	8	3	NA	NA	NA	NA
32	Hermaphrodite	8	4	NA	NA	NA	NA
32	Hermaphrodite	8	5	NA	NA	NA	NA
32	Hermaphrodite	8	6	NA	NA	NA	NA
32	Hermaphrodite	9	6	NA	NA	NA	NA
32	Hermaphrodite	10	5	NA	NA	NA	NA
32	Hermaphrodite	10	6	NA	NA	NA	NA
33	Female	1	6	NA	NA	NA	NA
33	Female	2	6	NA	NA	NA	NA
33	Female	3	5	NA	NA	NA	NA
33	Female	3	6	NA	NA	NA	NA
33	Female	4	6	NA	NA	NA	NA
33	Female	5	6	NA	NA	NA	NA
33	Female	6	6	NA	NA	NA	NA
33	Female	8	3	NA	NA	NA	NA
33	Female	8	4	NA	NA	NA	NA
33	Female	8	5	NA	NA	NA	NA
33	Female	8	6	NA	NA	NA	NA
33	Female	9	4	NA	NA	NA	NA
33	Female	9	5	NA	NA	NA	NA
33	Female	9	6	NA	NA	NA	NA
33	Hermaphrodite	1	6	NA	NA	NA	NA
33	Hermaphrodite	2	6	NA	NA	NA	NA
33	Hermaphrodite	3	5	NA	NA	NA	NA
33	Hermaphrodite	3	6	NA	NA	NA	NA
33	Hermaphrodite	4	4	NA	NA	NA	NA
33	Hermaphrodite	4	5	NA	NA	NA	NA
33	Hermaphrodite	4	6	NA	NA	NA	NA
33	Hermaphrodite	6	5	NA	NA	NA	NA
33	Hermaphrodite	6	6	NA	NA	NA	NA
33	Hermaphrodite	7	4	NA	NA	NA	NA
33	Hermaphrodite	7	5	NA	NA	NA	NA
33	Hermaphrodite	7	6	NA	NA	NA	NA
33	Hermaphrodite	8	3	NA	NA	NA	NA
33	Hermaphrodite	8	4	NA	NA	NA	NA
33	Hermaphrodite	8	5	NA	NA	NA	NA
33	Hermaphrodite	8	6	NA	NA	NA	NA
33	Hermaphrodite	9	6	NA	NA	NA	NA
33	Hermaphrodite	10	3	NA	NA	NA	NA
33	Hermaphrodite	10	4	NA	NA	NA	NA
33	Hermaphrodite	10	5	NA	NA	NA	NA
33	Hermaphrodite	10	6	NA	NA	NA	NA
34	Female	2	6	NA	NA	NA	NA
34	Female	3	4	NA	NA	NA	NA
34	Female	3	5	NA	NA	NA	NA
34	Female	3	6	NA	NA	NA	NA
34	Female	4	5	NA	NA	NA	NA
34	Female	4	6	NA	NA	NA	NA
34	Female	5	4	NA	NA	NA	NA
34	Female	5	5	NA	NA	NA	NA
34	Female	5	6	NA	NA	NA	NA
34	Female	6	5	NA	NA	NA	NA
34	Female	6	6	NA	NA	NA	NA
34	Female	7	2	NA	NA	NA	NA
34	Female	7	3	NA	NA	NA	NA
34	Female	7	4	NA	NA	NA	NA
34	Female	7	5	NA	NA	NA	NA
34	Female	7	6	NA	NA	NA	NA
34	Female	8	5	NA	NA	NA	NA
34	Female	8	6	NA	NA	NA	NA
34	Female	9	5	NA	NA	NA	NA
34	Female	9	6	NA	NA	NA	NA
34	Female	10	4	NA	NA	NA	NA
34	Female	10	5	NA	NA	NA	NA
34	Female	10	6	NA	NA	NA	NA
34	Hermaphrodite	1	6	NA	NA	NA	NA
34	Hermaphrodite	2	1	NA	NA	NA	NA
34	Hermaphrodite	2	2	NA	NA	NA	NA
34	Hermaphrodite	2	3	NA	NA	NA	NA
34	Hermaphrodite	2	4	NA	NA	NA	NA
34	Hermaphrodite	2	5	NA	NA	NA	NA
34	Hermaphrodite	2	6	NA	NA	NA	NA
34	Hermaphrodite	3	5	NA	NA	NA	NA
34	Hermaphrodite	3	6	NA	NA	NA	NA
34	Hermaphrodite	4	3	NA	NA	NA	NA
34	Hermaphrodite	4	4	NA	NA	NA	NA
34	Hermaphrodite	4	5	NA	NA	NA	NA
34	Hermaphrodite	4	6	NA	NA	NA	NA
34	Hermaphrodite	5	3	NA	NA	NA	NA
34	Hermaphrodite	5	4	NA	NA	NA	NA
34	Hermaphrodite	5	5	NA	NA	NA	NA
34	Hermaphrodite	5	6	NA	NA	NA	NA
34	Hermaphrodite	6	6	NA	NA	NA	NA
34	Hermaphrodite	7	6	NA	NA	NA	NA
34	Hermaphrodite	8	6	NA	NA	NA	NA
34	Hermaphrodite	9	4	NA	NA	NA	NA
34	Hermaphrodite	9	5	NA	NA	NA	NA
34	Hermaphrodite	9	6	NA	NA	NA	NA
34	Hermaphrodite	10	5	NA	NA	NA	NA
34	Hermaphrodite	10	6	NA	NA	NA	NA
35	Female	1	5	NA	NA	NA	NA
35	Female	1	6	NA	NA	NA	NA
35	Female	3	5	NA	NA	NA	NA
35	Female	3	6	NA	NA	NA	NA
35	Female	4	6	NA	NA	NA	NA
35	Female	5	6	NA	NA	NA	NA
35	Female	6	5	NA	NA	NA	NA
35	Female	6	6	NA	NA	NA	NA
35	Female	7	6	NA	NA	NA	NA
35	Female	8	3	NA	NA	NA	NA
35	Female	8	4	NA	NA	NA	NA
35	Female	8	5	NA	NA	NA	NA
35	Female	8	6	NA	NA	NA	NA
35	Female	9	6	NA	NA	NA	NA
35	Female	10	6	NA	NA	NA	NA
35	Hermaphrodite	1	5	NA	NA	NA	NA
35	Hermaphrodite	1	6	NA	NA	NA	NA
35	Hermaphrodite	3	2	NA	NA	NA	NA
35	Hermaphrodite	4	4	NA	NA	NA	NA
35	Hermaphrodite	4	5	NA	NA	NA	NA
35	Hermaphrodite	4	6	NA	NA	NA	NA
35	Hermaphrodite	5	6	NA	NA	NA	NA
35	Hermaphrodite	6	5	NA	NA	NA	NA
35	Hermaphrodite	6	6	NA	NA	NA	NA
35	Hermaphrodite	7	3	NA	NA	NA	NA
35	Hermaphrodite	7	4	NA	NA	NA	NA
35	Hermaphrodite	7	5	NA	NA	NA	NA
35	Hermaphrodite	7	6	NA	NA	NA	NA
35	Hermaphrodite	8	6	NA	NA	NA	NA
35	Hermaphrodite	9	6	NA	NA	NA	NA
35	Hermaphrodite	10	6	NA	NA	NA	NA
36	Female	1	3	NA	NA	NA	NA
36	Female	1	4	NA	NA	NA	NA
36	Female	1	5	NA	NA	NA	NA
36	Female	1	6	NA	NA	NA	NA
36	Female	2	3	NA	NA	NA	NA
36	Female	2	4	NA	NA	NA	NA
36	Female	2	5	NA	NA	NA	NA
36	Female	2	6	NA	NA	NA	NA
36	Female	3	3	NA	NA	NA	NA
36	Female	3	4	NA	NA	NA	NA
36	Female	3	5	NA	NA	NA	NA
36	Female	3	6	NA	NA	NA	NA
36	Female	4	4	NA	NA	NA	NA
36	Female	4	5	NA	NA	NA	NA
36	Female	4	6	NA	NA	NA	NA
36	Female	7	6	NA	NA	NA	NA
36	Female	8	5	NA	NA	NA	NA
36	Female	8	6	NA	NA	NA	NA
36	Female	9	5	NA	NA	NA	NA
36	Female	9	6	NA	NA	NA	NA
36	Female	10	5	NA	NA	NA	NA
36	Female	10	6	NA	NA	NA	NA
36	Hermaphrodite	1	3	NA	NA	NA	NA
36	Hermaphrodite	1	6	NA	NA	NA	NA
36	Hermaphrodite	2	3	NA	NA	NA	NA
36	Hermaphrodite	2	4	NA	NA	NA	NA
36	Hermaphrodite	2	5	NA	NA	NA	NA
36	Hermaphrodite	2	6	NA	NA	NA	NA
36	Hermaphrodite	4	6	NA	NA	NA	NA
36	Hermaphrodite	5	4	NA	NA	NA	NA
36	Hermaphrodite	5	5	NA	NA	NA	NA
36	Hermaphrodite	5	6	NA	NA	NA	NA
36	Hermaphrodite	6	4	NA	NA	NA	NA
36	Hermaphrodite	6	5	NA	NA	NA	NA
36	Hermaphrodite	6	6	NA	NA	NA	NA
36	Hermaphrodite	8	5	NA	NA	NA	NA
36	Hermaphrodite	8	6	NA	NA	NA	NA
36	Hermaphrodite	9	4	NA	NA	NA	NA
36	Hermaphrodite	9	5	NA	NA	NA	NA
36	Hermaphrodite	9	6	NA	NA	NA	NA
36	Hermaphrodite	10	2	NA	NA	NA	NA
36	Hermaphrodite	10	3	NA	NA	NA	NA
36	Hermaphrodite	10	4	NA	NA	NA	NA
36	Hermaphrodite	10	5	NA	NA	NA	NA
36	Hermaphrodite	10	6	NA	NA	NA	NA
37	Female	1	5	NA	NA	NA	NA
37	Female	1	6	NA	NA	NA	NA
37	Female	2	4	NA	NA	NA	NA
37	Female	2	5	NA	NA	NA	NA
37	Female	2	6	NA	NA	NA	NA
37	Female	3	4	NA	NA	NA	NA
37	Female	3	5	NA	NA	NA	NA
37	Female	3	6	NA	NA	NA	NA
37	Female	4	6	NA	NA	NA	NA
37	Female	5	1	NA	NA	NA	NA
37	Female	5	2	NA	NA	NA	NA
37	Female	5	3	NA	NA	NA	NA
37	Female	5	4	NA	NA	NA	NA
37	Female	5	5	NA	NA	NA	NA
37	Female	5	6	NA	NA	NA	NA
37	Female	8	1	NA	NA	NA	NA
37	Female	8	6	NA	NA	NA	NA
37	Female	10	6	NA	NA	NA	NA
37	Hermaphrodite	1	4	NA	NA	NA	NA
37	Hermaphrodite	1	5	NA	NA	NA	NA
37	Hermaphrodite	1	6	NA	NA	NA	NA
37	Hermaphrodite	2	4	NA	NA	NA	NA
37	Hermaphrodite	2	5	NA	NA	NA	NA
37	Hermaphrodite	2	6	NA	NA	NA	NA
37	Hermaphrodite	3	5	NA	NA	NA	NA
37	Hermaphrodite	3	6	NA	NA	NA	NA
37	Hermaphrodite	4	2	NA	NA	NA	NA
37	Hermaphrodite	4	3	NA	NA	NA	NA
37	Hermaphrodite	4	4	NA	NA	NA	NA
37	Hermaphrodite	4	5	NA	NA	NA	NA
